sl_no,image_id,fruit_name,label
14939,saltandpepper_Screen Shot 2018-06-12 at 8.47.57 PM,Banana,Rotten
14940,saltandpepper_Screen Shot 2018-06-12 at 9.14.07 PM,Banana,Rotten
14941,Screen Shot 2018-06-12 at 9.07.26 PM,Banana,Rotten
14942,Screen Shot 2018-06-12 at 9.25.12 PM,Banana,Rotten
14943,rotated_by_30_Screen Shot 2018-06-12 at 9.20.47 PM,Banana,Rotten
14944,rotated_by_15_Screen Shot 2018-06-12 at 9.20.31 PM,Banana,Rotten
14945,rotated_by_75_Screen Shot 2018-06-12 at 9.11.17 PM,Banana,Rotten
14946,rotated_by_75_Screen Shot 2018-06-12 at 9.20.56 PM,Banana,Rotten
14947,rotated_by_45_Screen Shot 2018-06-12 at 9.12.27 PM,Banana,Rotten
14948,saltandpepper_Screen Shot 2018-06-12 at 9.16.53 PM,Banana,Rotten
14949,rotated_by_60_Screen Shot 2018-06-12 at 9.13.04 PM,Banana,Rotten
14950,rotated_by_75_Screen Shot 2018-06-12 at 8.56.41 PM,Banana,Rotten
14951,rotated_by_60_Screen Shot 2018-06-12 at 8.57.14 PM,Banana,Rotten
14952,rotated_by_30_Screen Shot 2018-06-12 at 8.50.15 PM,Banana,Rotten
14953,rotated_by_45_Screen Shot 2018-06-12 at 9.07.39 PM,Banana,Rotten
14954,rotated_by_60_Screen Shot 2018-06-12 at 9.04.08 PM,Banana,Rotten
14955,rottenBanana (60),Banana,Rotten
14956,translation_Screen Shot 2018-06-12 at 9.23.10 PM,Banana,Rotten
14957,rotated_by_75_Screen Shot 2018-06-12 at 9.27.41 PM,Banana,Rotten
14958,saltandpepper_Screen Shot 2018-06-12 at 9.16.28 PM,Banana,Rotten
14959,rotated_by_30_Screen Shot 2018-06-12 at 9.25.46 PM,Banana,Rotten
14960,rotated_by_45_Screen Shot 2018-06-12 at 8.54.48 PM,Banana,Rotten
14961,Screen Shot 2018-06-12 at 9.04.56 PM,Banana,Rotten
14962,vertical_flip_Screen Shot 2018-06-12 at 8.47.41 PM,Banana,Rotten
14963,rotated_by_30_Screen Shot 2018-06-12 at 9.03.01 PM,Banana,Rotten
14964,rotated_by_60_Screen Shot 2018-06-12 at 8.53.37 PM,Banana,Rotten
14965,rotated_by_60_Screen Shot 2018-06-12 at 9.14.01 PM,Banana,Rotten
14966,rotated_by_15_Screen Shot 2018-06-12 at 9.08.22 PM,Banana,Rotten
14967,translation_Screen Shot 2018-06-12 at 9.25.04 PM,Banana,Rotten
14968,rottenBanana (454),Banana,Rotten
14969,translation_Screen Shot 2018-06-12 at 9.23.15 PM,Banana,Rotten
14970,translation_Screen Shot 2018-06-12 at 9.08.12 PM,Banana,Rotten
14971,rotated_by_45_Screen Shot 2018-06-12 at 9.26.27 PM,Banana,Rotten
14972,Screen Shot 2018-06-12 at 8.54.30 PM,Banana,Rotten
14973,rotated_by_30_Screen Shot 2018-06-12 at 9.28.04 PM,Banana,Rotten
14974,Screen Shot 2018-06-12 at 8.58.18 PM,Banana,Rotten
14975,rotated_by_75_Screen Shot 2018-06-12 at 9.12.45 PM,Banana,Rotten
14976,rottenBanana (375),Banana,Rotten
14977,rotated_by_60_Screen Shot 2018-06-12 at 8.56.59 PM,Banana,Rotten
14978,rotated_by_60_Screen Shot 2018-06-12 at 9.22.19 PM,Banana,Rotten
14979,rotated_by_60_Screen Shot 2018-06-12 at 8.58.33 PM,Banana,Rotten
14980,rotated_by_75_Screen Shot 2018-06-12 at 8.49.30 PM,Banana,Rotten
14981,vertical_flip_Screen Shot 2018-06-12 at 9.12.40 PM,Banana,Rotten
14982,rotated_by_15_Screen Shot 2018-06-12 at 8.51.56 PM,Banana,Rotten
14983,Screen Shot 2018-06-12 at 8.55.08 PM,Banana,Rotten
14984,rottenBanana (420),Banana,Rotten
14985,rottenBanana (512),Banana,Rotten
14986,rotated_by_75_Screen Shot 2018-06-12 at 8.48.07 PM,Banana,Rotten
14987,vertical_flip_Screen Shot 2018-06-12 at 9.16.20 PM,Banana,Rotten
14988,rotated_by_75_Screen Shot 2018-06-12 at 8.58.13 PM,Banana,Rotten
14989,rottenBanana (373),Banana,Rotten
14990,translation_Screen Shot 2018-06-12 at 9.01.27 PM,Banana,Rotten
14991,rotated_by_75_Screen Shot 2018-06-12 at 8.55.15 PM,Banana,Rotten
14992,rotated_by_15_Screen Shot 2018-06-12 at 9.03.40 PM,Banana,Rotten
14993,rotated_by_30_Screen Shot 2018-06-12 at 9.22.25 PM,Banana,Rotten
14994,rotated_by_75_Screen Shot 2018-06-12 at 8.54.07 PM,Banana,Rotten
14995,rotated_by_60_Screen Shot 2018-06-12 at 9.20.31 PM,Banana,Rotten
14996,translation_Screen Shot 2018-06-12 at 8.53.15 PM,Banana,Rotten
14997,vertical_flip_Screen Shot 2018-06-12 at 8.54.37 PM,Banana,Rotten
14998,rotated_by_15_Screen Shot 2018-06-12 at 9.12.37 PM,Banana,Rotten
14999,rotated_by_75_Screen Shot 2018-06-12 at 9.09.29 PM,Banana,Rotten
15000,vertical_flip_Screen Shot 2018-06-12 at 8.51.46 PM,Banana,Rotten
15001,rottenBanana (476),Banana,Rotten
15002,rottenBanana (306),Banana,Rotten
15003,rotated_by_30_Screen Shot 2018-06-12 at 9.02.38 PM,Banana,Rotten
15004,rotated_by_75_Screen Shot 2018-06-12 at 8.58.49 PM,Banana,Rotten
15005,saltandpepper_Screen Shot 2018-06-12 at 9.13.21 PM,Banana,Rotten
15006,Screen Shot 2018-06-12 at 8.56.59 PM,Banana,Rotten
15007,saltandpepper_Screen Shot 2018-06-12 at 8.51.46 PM,Banana,Rotten
15008,saltandpepper_Screen Shot 2018-06-12 at 9.20.31 PM,Banana,Rotten
15009,rotated_by_30_Screen Shot 2018-06-12 at 8.52.11 PM,Banana,Rotten
15010,Screen Shot 2018-06-12 at 8.55.15 PM,Banana,Rotten
15011,Screen Shot 2018-06-12 at 9.18.11 PM,Banana,Rotten
15012,rotated_by_15_Screen Shot 2018-06-12 at 8.49.30 PM,Banana,Rotten
15013,saltandpepper_Screen Shot 2018-06-12 at 9.07.31 PM,Banana,Rotten
15014,rottenBanana (309),Banana,Rotten
15015,rotated_by_45_Screen Shot 2018-06-12 at 9.08.12 PM,Banana,Rotten
15016,rottenBanana (152),Banana,Rotten
15017,saltandpepper_Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15018,rotated_by_45_Screen Shot 2018-06-12 at 8.50.04 PM,Banana,Rotten
15019,rotated_by_60_Screen Shot 2018-06-12 at 9.25.12 PM,Banana,Rotten
15020,saltandpepper_Screen Shot 2018-06-12 at 8.53.42 PM,Banana,Rotten
15021,rotated_by_45_Screen Shot 2018-06-12 at 9.08.00 PM,Banana,Rotten
15022,rotated_by_75_Screen Shot 2018-06-12 at 9.06.56 PM,Banana,Rotten
15023,rotated_by_15_Screen Shot 2018-06-12 at 8.49.52 PM,Banana,Rotten
15024,rotated_by_30_Screen Shot 2018-06-12 at 9.13.04 PM,Banana,Rotten
15025,saltandpepper_Screen Shot 2018-06-12 at 8.52.11 PM,Banana,Rotten
15026,rottenBanana (116),Banana,Rotten
15027,rottenBanana (511),Banana,Rotten
15028,rotated_by_45_Screen Shot 2018-06-12 at 9.19.28 PM,Banana,Rotten
15029,vertical_flip_Screen Shot 2018-06-12 at 9.05.12 PM,Banana,Rotten
15030,Screen Shot 2018-06-12 at 9.00.49 PM,Banana,Rotten
15031,translation_Screen Shot 2018-06-12 at 8.58.13 PM,Banana,Rotten
15032,vertical_flip_Screen Shot 2018-06-12 at 9.10.20 PM,Banana,Rotten
15033,translation_Screen Shot 2018-06-12 at 9.12.27 PM,Banana,Rotten
15034,rottenBanana (168),Banana,Rotten
15035,rotated_by_45_Screen Shot 2018-06-12 at 9.10.14 PM,Banana,Rotten
15036,rotated_by_75_Screen Shot 2018-06-12 at 9.18.07 PM,Banana,Rotten
15037,vertical_flip_Screen Shot 2018-06-12 at 8.56.01 PM,Banana,Rotten
15038,saltandpepper_Screen Shot 2018-06-12 at 8.52.16 PM,Banana,Rotten
15039,rotated_by_60_Screen Shot 2018-06-12 at 9.18.07 PM,Banana,Rotten
15040,rotated_by_45_Screen Shot 2018-06-12 at 8.58.33 PM,Banana,Rotten
15041,rotated_by_75_Screen Shot 2018-06-12 at 9.03.12 PM,Banana,Rotten
15042,rotated_by_45_Screen Shot 2018-06-12 at 9.13.16 PM,Banana,Rotten
15043,saltandpepper_Screen Shot 2018-06-12 at 9.10.20 PM,Banana,Rotten
15044,rotated_by_30_Screen Shot 2018-06-12 at 9.12.06 PM,Banana,Rotten
15045,rotated_by_30_Screen Shot 2018-06-12 at 8.50.20 PM,Banana,Rotten
15046,translation_Screen Shot 2018-06-12 at 9.02.03 PM,Banana,Rotten
15047,rotated_by_30_Screen Shot 2018-06-12 at 9.12.40 PM,Banana,Rotten
15048,vertical_flip_Screen Shot 2018-06-12 at 9.01.27 PM,Banana,Rotten
15049,rottenBanana (65),Banana,Rotten
15050,rotated_by_60_Screen Shot 2018-06-12 at 8.50.26 PM,Banana,Rotten
15051,rotated_by_30_Screen Shot 2018-06-12 at 8.57.54 PM,Banana,Rotten
15052,rotated_by_15_Screen Shot 2018-06-12 at 9.26.01 PM,Banana,Rotten
15053,Screen Shot 2018-06-12 at 9.21.10 PM,Banana,Rotten
15054,saltandpepper_Screen Shot 2018-06-12 at 9.01.35 PM,Banana,Rotten
15055,rotated_by_15_Screen Shot 2018-06-12 at 9.17.14 PM,Banana,Rotten
15056,saltandpepper_Screen Shot 2018-06-12 at 8.47.41 PM,Banana,Rotten
15057,rotated_by_75_Screen Shot 2018-06-12 at 9.05.12 PM,Banana,Rotten
15058,rotated_by_30_Screen Shot 2018-06-12 at 9.21.00 PM,Banana,Rotten
15059,vertical_flip_Screen Shot 2018-06-12 at 9.00.22 PM,Banana,Rotten
15060,rottenBanana (444),Banana,Rotten
15061,rottenBanana (533),Banana,Rotten
15062,rottenBanana (59),Banana,Rotten
15063,rotated_by_15_Screen Shot 2018-06-12 at 8.58.57 PM,Banana,Rotten
15064,rotated_by_30_Screen Shot 2018-06-12 at 9.17.27 PM,Banana,Rotten
15065,rottenBanana (299),Banana,Rotten
15066,rottenBanana (180),Banana,Rotten
15067,rottenBanana (10),Banana,Rotten
15068,rottenBanana (569),Banana,Rotten
15069,translation_Screen Shot 2018-06-12 at 8.50.15 PM,Banana,Rotten
15070,rottenBanana (522),Banana,Rotten
15071,rotated_by_15_Screen Shot 2018-06-12 at 8.55.35 PM,Banana,Rotten
15072,rotated_by_75_Screen Shot 2018-06-12 at 9.10.27 PM,Banana,Rotten
15073,rottenBanana (498),Banana,Rotten
15074,saltandpepper_Screen Shot 2018-06-12 at 8.54.23 PM,Banana,Rotten
15075,Screen Shot 2018-06-12 at 9.17.27 PM,Banana,Rotten
15076,Screen Shot 2018-06-12 at 8.52.37 PM,Banana,Rotten
15077,rotated_by_75_Screen Shot 2018-06-12 at 8.57.54 PM,Banana,Rotten
15078,rotated_by_15_Screen Shot 2018-06-12 at 9.14.07 PM,Banana,Rotten
15079,vertical_flip_Screen Shot 2018-06-12 at 8.58.18 PM,Banana,Rotten
15080,Screen Shot 2018-06-12 at 9.06.05 PM,Banana,Rotten
15081,rotated_by_75_Screen Shot 2018-06-12 at 9.11.58 PM,Banana,Rotten
15082,rottenBanana (391),Banana,Rotten
15083,rottenBanana (437),Banana,Rotten
15084,Screen Shot 2018-06-12 at 9.17.19 PM,Banana,Rotten
15085,rottenBanana (448),Banana,Rotten
15086,translation_Screen Shot 2018-06-12 at 9.02.52 PM,Banana,Rotten
15087,rotated_by_60_Screen Shot 2018-06-12 at 9.01.46 PM,Banana,Rotten
15088,vertical_flip_Screen Shot 2018-06-12 at 9.07.31 PM,Banana,Rotten
15089,saltandpepper_Screen Shot 2018-06-12 at 9.20.07 PM,Banana,Rotten
15090,saltandpepper_Screen Shot 2018-06-12 at 8.51.00 PM,Banana,Rotten
15091,rottenBanana (224),Banana,Rotten
15092,Screen Shot 2018-06-12 at 8.50.40 PM,Banana,Rotten
15093,rotated_by_30_Screen Shot 2018-06-12 at 8.51.38 PM,Banana,Rotten
15094,rotated_by_75_Screen Shot 2018-06-12 at 8.49.59 PM,Banana,Rotten
15095,rotated_by_15_Screen Shot 2018-06-12 at 9.28.09 PM,Banana,Rotten
15096,rottenBanana (478),Banana,Rotten
15097,rotated_by_30_Screen Shot 2018-06-12 at 8.49.15 PM,Banana,Rotten
15098,Screen Shot 2018-06-12 at 8.56.54 PM,Banana,Rotten
15099,vertical_flip_Screen Shot 2018-06-12 at 8.53.29 PM,Banana,Rotten
15100,rottenBanana (382),Banana,Rotten
15101,rotated_by_15_Screen Shot 2018-06-12 at 9.04.56 PM,Banana,Rotten
15102,rotated_by_45_Screen Shot 2018-06-12 at 9.03.51 PM,Banana,Rotten
15103,rotated_by_30_Screen Shot 2018-06-12 at 9.01.32 PM,Banana,Rotten
15104,rotated_by_45_Screen Shot 2018-06-12 at 9.05.12 PM,Banana,Rotten
15105,rotated_by_30_Screen Shot 2018-06-12 at 8.55.41 PM,Banana,Rotten
15106,rotated_by_75_Screen Shot 2018-06-12 at 9.17.19 PM,Banana,Rotten
15107,rottenBanana (253),Banana,Rotten
15108,rottenBanana (186),Banana,Rotten
15109,vertical_flip_Screen Shot 2018-06-12 at 8.57.29 PM,Banana,Rotten
15110,rotated_by_15_Screen Shot 2018-06-12 at 9.17.38 PM,Banana,Rotten
15111,rotated_by_75_Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15112,rotated_by_30_Screen Shot 2018-06-12 at 9.17.05 PM,Banana,Rotten
15113,rotated_by_60_Screen Shot 2018-06-12 at 9.00.17 PM,Banana,Rotten
15114,Screen Shot 2018-06-12 at 9.22.13 PM,Banana,Rotten
15115,vertical_flip_Screen Shot 2018-06-12 at 9.07.04 PM,Banana,Rotten
15116,rotated_by_60_Screen Shot 2018-06-12 at 8.49.15 PM,Banana,Rotten
15117,rotated_by_30_Screen Shot 2018-06-12 at 9.05.32 PM,Banana,Rotten
15118,translation_Screen Shot 2018-06-12 at 9.02.32 PM,Banana,Rotten
15119,rotated_by_75_Screen Shot 2018-06-12 at 9.07.08 PM,Banana,Rotten
15120,rottenBanana (289),Banana,Rotten
15121,rotated_by_45_Screen Shot 2018-06-12 at 9.21.20 PM,Banana,Rotten
15122,saltandpepper_Screen Shot 2018-06-12 at 9.19.12 PM,Banana,Rotten
15123,rottenBanana (23),Banana,Rotten
15124,saltandpepper_Screen Shot 2018-06-12 at 9.09.29 PM,Banana,Rotten
15125,Screen Shot 2018-06-12 at 8.48.46 PM,Banana,Rotten
15126,rottenBanana (561),Banana,Rotten
15127,translation_Screen Shot 2018-06-12 at 8.59.32 PM,Banana,Rotten
15128,vertical_flip_Screen Shot 2018-06-12 at 8.52.11 PM,Banana,Rotten
15129,rotated_by_75_Screen Shot 2018-06-12 at 9.03.55 PM,Banana,Rotten
15130,saltandpepper_Screen Shot 2018-06-12 at 9.05.52 PM,Banana,Rotten
15131,rotated_by_75_Screen Shot 2018-06-12 at 9.26.13 PM,Banana,Rotten
15132,translation_Screen Shot 2018-06-12 at 9.22.25 PM,Banana,Rotten
15133,rotated_by_15_Screen Shot 2018-06-12 at 8.50.20 PM,Banana,Rotten
15134,rotated_by_15_Screen Shot 2018-06-12 at 9.03.25 PM,Banana,Rotten
15135,rotated_by_45_Screen Shot 2018-06-12 at 8.48.24 PM,Banana,Rotten
15136,saltandpepper_Screen Shot 2018-06-12 at 8.49.25 PM,Banana,Rotten
15137,translation_Screen Shot 2018-06-12 at 9.02.15 PM,Banana,Rotten
15138,translation_Screen Shot 2018-06-12 at 8.57.14 PM,Banana,Rotten
15139,Screen Shot 2018-06-12 at 9.12.49 PM,Banana,Rotten
15140,saltandpepper_Screen Shot 2018-06-12 at 9.20.01 PM,Banana,Rotten
15141,rotated_by_75_Screen Shot 2018-06-12 at 9.16.34 PM,Banana,Rotten
15142,rottenBanana (510),Banana,Rotten
15143,rotated_by_45_Screen Shot 2018-06-12 at 8.51.21 PM,Banana,Rotten
15144,rotated_by_60_Screen Shot 2018-06-12 at 9.19.42 PM,Banana,Rotten
15145,rotated_by_45_Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15146,Screen Shot 2018-06-12 at 8.47.14 PM,Banana,Rotten
15147,translation_Screen Shot 2018-06-12 at 9.19.17 PM,Banana,Rotten
15148,rottenBanana (275),Banana,Rotten
15149,rottenBanana (555),Banana,Rotten
15150,rotated_by_15_Screen Shot 2018-06-12 at 9.00.11 PM,Banana,Rotten
15151,saltandpepper_Screen Shot 2018-06-12 at 9.04.56 PM,Banana,Rotten
15152,rotated_by_75_Screen Shot 2018-06-12 at 9.08.54 PM,Banana,Rotten
15153,rottenBanana (307),Banana,Rotten
15154,Screen Shot 2018-06-12 at 9.00.11 PM,Banana,Rotten
15155,rotated_by_15_Screen Shot 2018-06-12 at 8.54.30 PM,Banana,Rotten
15156,rotated_by_60_Screen Shot 2018-06-12 at 8.56.11 PM,Banana,Rotten
15157,Screen Shot 2018-06-12 at 9.08.12 PM,Banana,Rotten
15158,rotated_by_60_Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15159,vertical_flip_Screen Shot 2018-06-12 at 9.03.21 PM,Banana,Rotten
15160,rottenBanana (523),Banana,Rotten
15161,rotated_by_75_Screen Shot 2018-06-12 at 9.10.20 PM,Banana,Rotten
15162,Screen Shot 2018-06-12 at 8.59.32 PM,Banana,Rotten
15163,rotated_by_15_Screen Shot 2018-06-12 at 8.57.34 PM,Banana,Rotten
15164,vertical_flip_Screen Shot 2018-06-12 at 8.58.53 PM,Banana,Rotten
15165,translation_Screen Shot 2018-06-12 at 9.27.26 PM,Banana,Rotten
15166,vertical_flip_Screen Shot 2018-06-12 at 9.08.00 PM,Banana,Rotten
15167,rotated_by_60_Screen Shot 2018-06-12 at 9.10.32 PM,Banana,Rotten
15168,rottenBanana (320),Banana,Rotten
15169,rotated_by_30_Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15170,rotated_by_45_Screen Shot 2018-06-12 at 8.53.29 PM,Banana,Rotten
15171,saltandpepper_Screen Shot 2018-06-12 at 9.07.19 PM,Banana,Rotten
15172,rotated_by_45_Screen Shot 2018-06-12 at 9.17.38 PM,Banana,Rotten
15173,translation_Screen Shot 2018-06-12 at 9.01.35 PM,Banana,Rotten
15174,translation_Screen Shot 2018-06-12 at 9.11.27 PM,Banana,Rotten
15175,rotated_by_15_Screen Shot 2018-06-12 at 8.48.46 PM,Banana,Rotten
15176,rottenBanana (126),Banana,Rotten
15177,rottenBanana (402),Banana,Rotten
15178,rotated_by_75_Screen Shot 2018-06-12 at 8.52.21 PM,Banana,Rotten
15179,rottenBanana (66),Banana,Rotten
15180,rottenBanana (15),Banana,Rotten
15181,Screen Shot 2018-06-12 at 9.06.13 PM,Banana,Rotten
15182,rottenBanana (247),Banana,Rotten
15183,rotated_by_75_Screen Shot 2018-06-12 at 9.18.57 PM,Banana,Rotten
15184,saltandpepper_Screen Shot 2018-06-12 at 8.57.14 PM,Banana,Rotten
15185,rotated_by_30_Screen Shot 2018-06-12 at 8.54.58 PM,Banana,Rotten
15186,translation_Screen Shot 2018-06-12 at 8.56.59 PM,Banana,Rotten
15187,rottenBanana (165),Banana,Rotten
15188,Screen Shot 2018-06-12 at 8.55.28 PM,Banana,Rotten
15189,rotated_by_15_Screen Shot 2018-06-12 at 9.16.28 PM,Banana,Rotten
15190,saltandpepper_Screen Shot 2018-06-12 at 9.12.17 PM,Banana,Rotten
15191,rotated_by_60_Screen Shot 2018-06-12 at 9.26.13 PM,Banana,Rotten
15192,rotated_by_15_Screen Shot 2018-06-12 at 8.47.28 PM,Banana,Rotten
15193,rotated_by_60_Screen Shot 2018-06-12 at 9.00.22 PM,Banana,Rotten
15194,saltandpepper_Screen Shot 2018-06-12 at 9.20.47 PM,Banana,Rotten
15195,saltandpepper_Screen Shot 2018-06-12 at 9.02.15 PM,Banana,Rotten
15196,saltandpepper_Screen Shot 2018-06-12 at 8.47.28 PM,Banana,Rotten
15197,rotated_by_30_Screen Shot 2018-06-12 at 8.51.30 PM,Banana,Rotten
15198,rotated_by_60_Screen Shot 2018-06-12 at 9.04.15 PM,Banana,Rotten
15199,rotated_by_75_Screen Shot 2018-06-12 at 9.25.34 PM,Banana,Rotten
15200,Screen Shot 2018-06-12 at 9.20.07 PM,Banana,Rotten
15201,vertical_flip_Screen Shot 2018-06-12 at 8.59.02 PM,Banana,Rotten
15202,vertical_flip_Screen Shot 2018-06-12 at 8.52.37 PM,Banana,Rotten
15203,rotated_by_75_Screen Shot 2018-06-12 at 9.13.16 PM,Banana,Rotten
15204,rottenBanana (241),Banana,Rotten
15205,translation_Screen Shot 2018-06-12 at 9.19.08 PM,Banana,Rotten
15206,Screen Shot 2018-06-12 at 9.23.15 PM,Banana,Rotten
15207,translation_Screen Shot 2018-06-12 at 8.58.07 PM,Banana,Rotten
15208,rotated_by_30_Screen Shot 2018-06-12 at 9.08.22 PM,Banana,Rotten
15209,rotated_by_60_Screen Shot 2018-06-12 at 9.17.27 PM,Banana,Rotten
15210,rotated_by_30_Screen Shot 2018-06-12 at 9.11.47 PM,Banana,Rotten
15211,rottenBanana (551),Banana,Rotten
15212,translation_Screen Shot 2018-06-12 at 9.12.45 PM,Banana,Rotten
15213,rotated_by_75_Screen Shot 2018-06-12 at 8.48.32 PM,Banana,Rotten
15214,Screen Shot 2018-06-12 at 8.48.18 PM,Banana,Rotten
15215,rotated_by_30_Screen Shot 2018-06-12 at 9.04.47 PM,Banana,Rotten
15216,rotated_by_60_Screen Shot 2018-06-12 at 8.58.57 PM,Banana,Rotten
15217,rotated_by_60_Screen Shot 2018-06-12 at 9.11.05 PM,Banana,Rotten
15218,rotated_by_45_Screen Shot 2018-06-12 at 8.53.37 PM,Banana,Rotten
15219,rotated_by_75_Screen Shot 2018-06-12 at 9.28.04 PM,Banana,Rotten
15220,rotated_by_30_Screen Shot 2018-06-12 at 8.49.30 PM,Banana,Rotten
15221,Screen Shot 2018-06-12 at 9.06.21 PM,Banana,Rotten
15222,rottenBanana (203),Banana,Rotten
15223,rottenBanana (546),Banana,Rotten
15224,rotated_by_60_Screen Shot 2018-06-12 at 9.22.25 PM,Banana,Rotten
15225,translation_Screen Shot 2018-06-12 at 9.09.05 PM,Banana,Rotten
15226,rottenBanana (265),Banana,Rotten
15227,rotated_by_30_Screen Shot 2018-06-12 at 9.09.09 PM,Banana,Rotten
15228,rotated_by_60_Screen Shot 2018-06-12 at 9.27.31 PM,Banana,Rotten
15229,rottenBanana (150),Banana,Rotten
15230,rottenBanana (53),Banana,Rotten
15231,rotated_by_75_Screen Shot 2018-06-12 at 8.53.09 PM,Banana,Rotten
15232,rottenBanana (540),Banana,Rotten
15233,rottenBanana (457),Banana,Rotten
15234,rotated_by_15_Screen Shot 2018-06-12 at 9.00.38 PM,Banana,Rotten
15235,rotated_by_45_Screen Shot 2018-06-12 at 9.11.23 PM,Banana,Rotten
15236,rotated_by_60_Screen Shot 2018-06-12 at 8.47.51 PM,Banana,Rotten
15237,rottenBanana (103),Banana,Rotten
15238,rotated_by_15_Screen Shot 2018-06-12 at 8.55.15 PM,Banana,Rotten
15239,rotated_by_45_Screen Shot 2018-06-12 at 9.09.16 PM,Banana,Rotten
15240,rotated_by_15_Screen Shot 2018-06-12 at 9.06.21 PM,Banana,Rotten
15241,rotated_by_75_Screen Shot 2018-06-12 at 9.02.44 PM,Banana,Rotten
15242,rotated_by_60_Screen Shot 2018-06-12 at 9.04.47 PM,Banana,Rotten
15243,translation_Screen Shot 2018-06-12 at 9.07.46 PM,Banana,Rotten
15244,rotated_by_30_Screen Shot 2018-06-12 at 9.09.05 PM,Banana,Rotten
15245,vertical_flip_Screen Shot 2018-06-12 at 9.04.56 PM,Banana,Rotten
15246,rotated_by_45_Screen Shot 2018-06-12 at 9.10.41 PM,Banana,Rotten
15247,rotated_by_60_Screen Shot 2018-06-12 at 8.55.41 PM,Banana,Rotten
15248,rottenBanana (479),Banana,Rotten
15249,rotated_by_60_Screen Shot 2018-06-12 at 9.21.05 PM,Banana,Rotten
15250,vertical_flip_Screen Shot 2018-06-12 at 9.09.43 PM,Banana,Rotten
15251,rotated_by_15_Screen Shot 2018-06-12 at 8.47.14 PM,Banana,Rotten
15252,translation_Screen Shot 2018-06-12 at 9.03.46 PM,Banana,Rotten
15253,saltandpepper_Screen Shot 2018-06-12 at 9.22.32 PM,Banana,Rotten
15254,saltandpepper_Screen Shot 2018-06-12 at 9.25.54 PM,Banana,Rotten
15255,rotated_by_60_Screen Shot 2018-06-12 at 9.18.57 PM,Banana,Rotten
15256,Screen Shot 2018-06-12 at 9.19.49 PM,Banana,Rotten
15257,Screen Shot 2018-06-12 at 9.27.15 PM,Banana,Rotten
15258,vertical_flip_Screen Shot 2018-06-12 at 9.25.41 PM,Banana,Rotten
15259,saltandpepper_Screen Shot 2018-06-12 at 9.26.27 PM,Banana,Rotten
15260,rottenBanana (90),Banana,Rotten
15261,rotated_by_15_Screen Shot 2018-06-12 at 8.52.01 PM,Banana,Rotten
15262,rotated_by_30_Screen Shot 2018-06-12 at 8.56.21 PM,Banana,Rotten
15263,rotated_by_45_Screen Shot 2018-06-12 at 9.10.04 PM,Banana,Rotten
15264,saltandpepper_Screen Shot 2018-06-12 at 9.27.11 PM,Banana,Rotten
15265,saltandpepper_Screen Shot 2018-06-12 at 9.03.40 PM,Banana,Rotten
15266,saltandpepper_Screen Shot 2018-06-12 at 9.06.56 PM,Banana,Rotten
15267,vertical_flip_Screen Shot 2018-06-12 at 9.20.07 PM,Banana,Rotten
15268,Screen Shot 2018-06-12 at 9.01.27 PM,Banana,Rotten
15269,rotated_by_45_Screen Shot 2018-06-12 at 9.05.43 PM,Banana,Rotten
15270,rotated_by_45_Screen Shot 2018-06-12 at 8.50.26 PM,Banana,Rotten
15271,rotated_by_60_Screen Shot 2018-06-12 at 9.27.15 PM,Banana,Rotten
15272,vertical_flip_Screen Shot 2018-06-12 at 9.03.25 PM,Banana,Rotten
15273,rotated_by_60_Screen Shot 2018-06-12 at 9.08.12 PM,Banana,Rotten
15274,rottenBanana (455),Banana,Rotten
15275,vertical_flip_Screen Shot 2018-06-12 at 8.52.42 PM,Banana,Rotten
15276,rotated_by_75_Screen Shot 2018-06-12 at 9.20.31 PM,Banana,Rotten
15277,vertical_flip_Screen Shot 2018-06-12 at 9.19.12 PM,Banana,Rotten
15278,Screen Shot 2018-06-12 at 8.56.37 PM,Banana,Rotten
15279,rotated_by_30_Screen Shot 2018-06-12 at 9.20.31 PM,Banana,Rotten
15280,Screen Shot 2018-06-12 at 9.19.28 PM,Banana,Rotten
15281,Screen Shot 2018-06-12 at 8.56.21 PM,Banana,Rotten
15282,rottenBanana (50),Banana,Rotten
15283,rottenBanana (343),Banana,Rotten
15284,rottenBanana (352),Banana,Rotten
15285,rottenBanana (7),Banana,Rotten
15286,translation_Screen Shot 2018-06-12 at 9.05.43 PM,Banana,Rotten
15287,saltandpepper_Screen Shot 2018-06-12 at 8.56.59 PM,Banana,Rotten
